"Date","Price","Open","High","Low","Vol.","Change %"
"11/30/2022","533.29","527.95","534.89","524.46","786.57K","0.93%"
"11/29/2022","528.35","524.87","529.70","523.20","385.67K","0.66%"
"11/28/2022","524.88","524.72","530.53","522.44","490.63K","-0.56%"
"11/25/2022","527.83","526.87","529.79","522.08","254.36K","1.05%"
"11/23/2022","522.34","524.44","525.77","518.37","553.65K","-0.44%"
"11/22/2022","524.65","529.91","533.77","523.43","635.38K","-0.61%"
"11/21/2022","527.87","521.71","532.44","520.49","861.62K","1.43%"
"11/18/2022","520.42","518.84","524.79","515.83","863.54K","0.30%"
"11/17/2022","518.85","504.94","519.79","504.82","950.99K","2.72%"
"11/16/2022","505.13","499.00","507.67","496.04","1.07M","0.88%"
"11/15/2022","500.72","485.00","510.00","479.92","1.90M","3.94%"
"11/14/2022","481.74","496.00","500.07","478.46","2.19M","-2.22%"
"11/11/2022","492.70","517.97","518.83","490.20","2.27M","-7.32%"
"11/10/2022","531.59","540.78","540.78","523.72","1.22M","-0.29%"
"11/09/2022","533.14","540.66","543.19","532.81","601.68K","-1.44%"
"11/08/2022","540.93","533.34","542.14","532.33","652.57K","1.15%"
"11/07/2022","534.77","523.05","537.58","520.56","804.59K","2.30%"
"11/04/2022","522.77","526.00","527.16","510.01","1.24M","-0.52%"
"11/03/2022","525.51","528.04","531.34","525.47","1.20M","-0.90%"
"11/02/2022","530.30","534.05","539.68","529.83","1.11M","-1.04%"
"11/01/2022","535.88","549.62","550.11","534.26","1.30M","-2.39%"
"10/31/2022","549.01","544.80","553.66","543.97","1.09M","0.16%"
"10/28/2022","548.11","540.08","556.27","531.00","1.32M","2.35%"
"10/27/2022","535.51","512.58","537.81","508.00","1.69M","0.85%"
"10/26/2022","530.99","529.56","535.21","524.88","941.44K","0.80%"
"10/25/2022","526.75","520.37","528.00","517.45","763.80K","0.15%"
"10/24/2022","525.96","527.62","534.64","524.28","866.70K","0.63%"
"10/21/2022","522.66","512.56","525.35","509.50","1.05M","1.99%"
"10/20/2022","512.44","511.76","516.49","509.16","878.08K","0.30%"
"10/19/2022","510.91","504.84","516.79","501.52","1.34M","0.81%"
"10/18/2022","506.80","480.00","509.89","478.98","1.85M","6.67%"
"10/17/2022","475.09","467.21","478.70","466.26","1.12M","2.35%"
"10/14/2022","464.19","495.70","496.98","463.11","1.64M","-7.43%"
"10/13/2022","501.44","488.09","503.05","486.38","922.01K","1.84%"
"10/12/2022","492.38","508.14","508.14","492.20","972.73K","-2.94%"
"10/11/2022","507.31","504.13","514.56","503.26","836.48K","0.69%"
"10/10/2022","503.83","498.82","509.00","498.00","1.38M","1.56%"
"10/07/2022","496.09","485.16","496.52","483.02","1.10M","2.24%"
"10/06/2022","485.23","483.72","486.30","480.99","604.94K","0.16%"
"10/05/2022","484.45","487.00","489.50","480.68","620.89K","-1.19%"
"10/04/2022","490.28","488.42","497.12","487.01","985.75K","0.94%"
"10/03/2022","485.71","476.44","489.93","474.00","910.60K","3.27%"
"09/30/2022","470.32","466.50","474.00","466.50","1.13M","-0.03%"
"09/29/2022","470.48","480.66","482.10","464.51","910.94K","-2.73%"
"09/28/2022","483.69","475.52","485.85","464.28","948.30K","2.01%"
"09/27/2022","474.14","477.34","479.19","471.24","1.02M","-0.05%"
"09/26/2022","474.37","477.38","482.02","472.36","657.18K","-0.93%"
"09/23/2022","478.82","491.88","491.88","474.08","877.73K","-3.55%"
"09/22/2022","496.46","492.77","500.63","482.26","1.21M","0.73%"
"09/21/2022","492.87","505.49","515.49","492.61","1.25M","-0.23%"
"09/20/2022","494.00","488.06","496.08","481.03","875.76K","1.21%"
"09/19/2022","488.07","483.19","492.57","481.05","843.02K","0.59%"
"09/16/2022","485.20","483.36","487.85","480.30","1.12M","0.02%"
"09/15/2022","485.08","482.73","487.76","478.54","757.98K","0.04%"
"09/14/2022","484.88","472.81","485.20","471.85","1.16M","3.40%"
"09/13/2022","468.93","479.57","487.39","465.25","836.56K","-2.77%"
"09/12/2022","482.30","491.05","491.11","481.45","918.45K","-1.85%"
"09/09/2022","491.41","489.47","495.38","486.27","704.60K","0.34%"
"09/08/2022","489.73","487.07","489.82","481.30","584.90K","0.40%"
"09/07/2022","487.78","477.80","488.22","475.97","512.35K","1.68%"
"09/06/2022","479.74","476.80","484.19","476.72","569.26K","0.58%"
"09/02/2022","476.95","483.99","485.37","474.74","512.12K","-0.70%"
"09/01/2022","480.32","475.96","481.44","475.00","564.07K","0.49%"
"08/31/2022","477.99","481.13","482.59","476.97","725.07K","-0.61%"
"08/30/2022","480.93","486.60","486.75","478.64","573.72K","-1.00%"
"08/29/2022","485.81","480.05","489.17","477.10","499.47K","0.14%"
"08/26/2022","485.13","493.37","496.75","484.70","448.57K","-1.89%"
"08/25/2022","494.48","488.99","494.60","486.78","375.34K","1.14%"
"08/24/2022","488.89","485.20","490.30","484.58","612.65K","1.24%"
"08/23/2022","482.88","482.84","485.62","479.67","451.54K","-0.27%"
"08/22/2022","484.19","488.00","493.14","483.74","607.71K","-1.34%"
"08/19/2022","490.75","492.13","493.24","487.84","606.60K","-0.43%"
"08/18/2022","492.88","493.99","497.20","490.43","591.96K","0.08%"
"08/17/2022","492.51","482.72","496.30","482.63","852.04K","1.44%"
"08/16/2022","485.50","485.33","488.60","483.23","500.80K","-0.28%"
"08/15/2022","486.87","477.97","489.42","475.09","586.17K","1.52%"
"08/12/2022","479.58","470.52","479.76","469.22","701.74K","1.97%"
"08/11/2022","470.31","474.00","474.32","467.82","690.45K","-0.60%"
"08/10/2022","473.14","474.49","475.00","469.55","711.31K","-0.12%"
"08/09/2022","473.73","473.99","482.18","473.01","667.50K","0.78%"
"08/08/2022","470.05","478.95","480.08","465.77","614.19K","-1.58%"
"08/05/2022","477.59","475.68","478.38","469.39","522.36K","-0.09%"
"08/04/2022","478.04","482.00","486.15","477.52","654.92K","-0.77%"
"08/03/2022","481.75","480.00","484.11","471.02","845.10K","0.15%"
"08/02/2022","481.05","481.84","488.36","472.20","687.64K","1.14%"
"08/01/2022","475.63","481.37","488.17","472.22","933.43K","-0.68%"
"07/29/2022","478.90","457.72","479.80","456.06","1.20M","5.38%"
"07/28/2022","454.46","438.39","455.88","433.87","1.02M","1.94%"
"07/27/2022","445.81","445.58","447.67","441.40","744.64K","0.26%"
"07/26/2022","444.65","453.15","455.11","444.31","702.57K","-1.91%"
"07/25/2022","453.32","451.89","459.74","451.11","826.54K","0.33%"
"07/22/2022","451.85","457.37","463.26","450.01","864.78K","-0.43%"
"07/21/2022","453.80","454.32","455.14","448.80","528.50K","-0.50%"
"07/20/2022","456.07","458.00","460.77","452.14","594.02K","-0.29%"
"07/19/2022","457.39","444.10","458.26","443.13","751.41K","1.81%"
"07/18/2022","449.26","463.00","464.39","448.20","706.20K","-2.59%"
"07/15/2022","461.20","463.00","463.18","455.01","1.45M","0.48%"
"07/14/2022","458.99","458.89","461.75","454.74","571.41K","-1.33%"
"07/13/2022","465.20","464.97","476.91","464.00","531.50K","-0.78%"
"07/12/2022","468.88","476.68","478.41","467.48","534.85K","-1.39%"
"07/11/2022","475.51","478.62","481.77","472.60","497.18K","-1.02%"
"07/08/2022","480.43","480.64","483.21","478.61","380.93K","0.22%"
"07/07/2022","479.38","480.00","486.86","478.51","612.71K","-0.52%"
"07/06/2022","481.87","464.89","484.96","463.48","899.66K","3.77%"
"07/05/2022","464.36","479.06","480.20","455.45","1.25M","-4.53%"
"07/01/2022","486.37","478.57","487.89","473.63","607.11K","1.63%"
"06/30/2022","478.57","458.11","480.05","458.11","1.35M","3.63%"
"06/29/2022","461.81","468.00","468.00","459.32","586.91K","-0.62%"
"06/28/2022","464.67","468.13","473.82","464.17","583.22K","-0.46%"
"06/27/2022","466.82","461.38","468.88","461.27","542.61K","0.67%"
"06/24/2022","463.70","460.00","464.41","455.60","807.83K","1.64%"
"06/23/2022","456.24","458.45","460.65","449.45","614.46K","-0.52%"
"06/22/2022","458.61","454.22","464.01","453.01","539.95K","-1.11%"
"06/21/2022","463.77","448.64","464.78","448.61","780.51K","4.47%"
"06/17/2022","443.93","447.00","451.74","436.07","1.37M","-1.13%"
"06/16/2022","449.02","454.65","458.74","447.57","1.06M","-2.06%"
"06/15/2022","458.45","456.26","462.65","447.69","874.40K","0.88%"
"06/14/2022","454.46","459.97","462.96","448.54","818.55K","-1.35%"
"06/13/2022","460.68","459.77","465.76","457.56","1.33M","-0.68%"
"06/10/2022","463.82","459.35","465.84","453.00","964.82K","0.19%"
"06/09/2022","462.92","470.26","471.25","462.43","843.62K","-2.02%"
"06/08/2022","472.45","487.82","491.54","472.06","853.11K","-3.99%"
"06/07/2022","492.06","478.80","492.30","476.69","742.97K","2.76%"
"06/06/2022","478.86","479.27","483.94","477.46","586.69K","0.10%"
"06/03/2022","478.37","462.17","478.60","462.17","872.48K","3.35%"
"06/02/2022","462.87","466.07","467.00","449.69","1.15M","-0.30%"
"06/01/2022","464.25","467.78","471.91","458.76","798.61K","-0.79%"
"05/31/2022","467.97","465.97","468.69","456.84","1.76M","-0.59%"
"05/27/2022","470.76","466.15","471.05","462.58","646.00K","0.71%"
"05/26/2022","467.43","470.73","476.49","466.63","760.46K","-0.04%"
"05/25/2022","467.62","471.14","474.42","467.16","594.36K","-0.74%"
"05/24/2022","471.10","455.58","472.44","455.58","794.08K","3.14%"
"05/23/2022","456.77","446.65","458.27","446.30","561.54K","3.03%"
"05/20/2022","443.33","450.18","450.89","437.52","636.97K","-1.15%"
"05/19/2022","448.50","449.38","453.39","439.20","758.68K","-1.40%"
"05/18/2022","454.87","459.23","462.28","451.26","758.09K","-0.96%"
"05/17/2022","459.28","458.58","462.21","453.48","580.93K","0.26%"
"05/16/2022","458.08","453.67","461.32","452.95","586.61K","1.16%"
"05/13/2022","452.83","451.73","454.45","447.34","576.89K","0.45%"
"05/12/2022","450.78","448.12","450.91","442.70","942.05K","0.96%"
"05/11/2022","446.48","449.68","458.37","445.07","805.32K","-0.78%"
"05/10/2022","449.97","452.45","456.35","447.14","923.97K","-0.88%"
"05/09/2022","453.98","465.96","466.92","452.35","880.83K","-3.14%"
"05/06/2022","468.70","464.38","469.46","457.68","925.44K","0.44%"
"05/05/2022","466.66","463.24","470.23","457.14","1.56M","0.88%"
"05/04/2022","462.57","453.57","464.00","450.27","792.22K","2.51%"
"05/03/2022","451.25","444.45","453.23","439.69","1.08M","2.88%"
"05/02/2022","438.62","437.12","444.63","431.92","759.92K","-0.18%"
"04/29/2022","439.40","447.61","449.34","438.03","945.66K","-1.30%"
"04/28/2022","445.17","437.00","449.77","432.39","1.11M","1.23%"
"04/27/2022","439.77","444.18","450.69","439.77","838.39K","-0.62%"
"04/26/2022","442.51","444.68","452.48","440.41","614.26K","-0.34%"
"04/25/2022","444.02","443.99","444.99","434.15","608.21K","-0.76%"
"04/22/2022","447.40","443.74","456.66","443.67","727.15K","0.89%"
"04/21/2022","443.45","464.65","465.53","443.02","947.86K","-4.31%"
"04/20/2022","463.40","465.91","469.13","462.48","603.52K","-0.22%"
"04/19/2022","464.41","465.70","473.85","463.48","542.51K","-0.25%"
"04/18/2022","465.58","467.20","473.37","462.08","569.33K","-0.35%"
"04/14/2022","467.20","468.48","470.25","463.33","1.12M","0.58%"
"04/13/2022","464.52","468.00","470.06","460.33","563.04K","0.27%"
"04/12/2022","463.28","463.31","466.68","459.32","632.58K","0.25%"
"04/11/2022","462.14","466.38","470.95","461.70","869.24K","-0.33%"
"04/08/2022","463.66","472.76","477.26","459.35","909.50K","-1.51%"
"04/07/2022","470.77","460.00","472.64","459.03","761.64K","2.02%"
"04/06/2022","461.46","455.00","466.42","454.88","806.36K","1.64%"
"04/05/2022","454.01","450.49","463.50","450.49","576.23K","0.38%"
"04/04/2022","452.29","455.43","456.55","444.36","713.26K","-0.55%"
"04/01/2022","454.79","446.58","454.86","444.06","699.24K","1.69%"
"03/31/2022","447.22","449.97","457.93","446.70","648.12K","-1.35%"
"03/30/2022","453.33","449.49","456.49","448.49","624.04K","1.57%"
"03/29/2022","446.31","434.69","450.61","431.38","893.81K","-0.11%"
"03/28/2022","446.80","453.86","455.80","444.60","661.25K","-2.48%"
"03/25/2022","458.18","453.36","460.43","453.36","480.51K","0.79%"
"03/24/2022","454.57","446.99","455.14","446.08","665.07K","1.71%"
"03/23/2022","446.92","448.00","452.00","442.52","587.14K","0.14%"
"03/22/2022","446.30","447.11","448.00","438.54","741.33K","-0.07%"
"03/21/2022","446.60","435.24","448.27","432.11","1.29M","4.36%"
"03/18/2022","427.95","428.04","433.41","424.35","1.83M","-0.20%"
"03/17/2022","428.80","431.04","434.99","424.62","978.44K","1.03%"
"03/16/2022","424.43","430.42","443.11","416.23","1.88M","-5.22%"
"03/15/2022","447.82","443.54","448.37","436.87","827.49K","1.45%"
"03/14/2022","441.42","439.30","442.65","431.23","913.85K","1.17%"
"03/11/2022","436.30","447.68","449.86","435.69","1.18M","-1.87%"
"03/10/2022","444.61","450.49","463.12","441.83","1.44M","-1.18%"
"03/09/2022","449.92","441.52","456.84","437.45","1.73M","0.16%"
"03/08/2022","449.21","476.16","477.79","448.20","2.45M","-6.01%"
"03/07/2022","477.95","472.42","490.82","471.95","2.40M","2.00%"
"03/04/2022","468.57","454.14","472.94","450.01","1.69M","4.20%"
"03/03/2022","449.69","452.40","455.09","441.37","1.43M","-0.82%"
"03/02/2022","453.39","451.77","457.54","436.06","1.78M","-0.59%"
"03/01/2022","456.10","444.33","457.09","443.71","2.24M","3.16%"
"02/28/2022","442.14","414.31","442.94","413.93","2.60M","7.93%"
"02/25/2022","409.67","393.34","411.08","393.34","1.26M","3.59%"
"02/24/2022","395.49","395.62","402.90","389.99","1.55M","2.44%"
"02/23/2022","386.08","392.40","394.60","384.84","666.17K","-1.19%"
"02/22/2022","390.73","394.87","396.51","386.88","719.21K","-0.13%"
"02/18/2022","391.25","397.50","399.47","391.07","1.47M","-1.72%"
"02/17/2022","398.11","392.77","401.36","391.40","887.99K","1.13%"
"02/16/2022","393.66","384.99","394.26","384.80","1.09M","2.31%"
"02/15/2022","384.77","387.18","388.92","380.30","787.69K","-1.49%"
"02/14/2022","390.60","397.00","397.34","382.78","1.71M","-2.18%"
"02/11/2022","399.32","382.99","401.22","380.26","1.77M","4.53%"
"02/10/2022","382.02","382.76","386.34","379.93","906.23K","-0.61%"
"02/09/2022","384.36","380.11","384.67","379.61","702.78K","1.33%"
"02/08/2022","379.32","374.29","380.00","371.66","607.49K","1.65%"
"02/07/2022","373.16","370.54","375.60","368.20","539.78K","0.92%"
"02/04/2022","369.75","372.30","374.92","367.00","532.47K","-1.09%"
"02/03/2022","373.81","372.50","374.80","368.00","676.06K","0.76%"
"02/02/2022","370.98","367.40","371.92","365.25","764.78K","0.11%"
"02/01/2022","370.58","369.89","371.93","364.62","898.37K","0.18%"
"01/31/2022","369.90","376.76","378.14","366.88","1.14M","-2.71%"
"01/28/2022","380.20","370.45","380.74","369.34","920.98K","1.66%"
"01/27/2022","373.99","389.75","391.20","371.36","1.80M","-7.25%"
"01/26/2022","403.23","402.52","408.75","399.19","1.11M","0.01%"
"01/25/2022","403.18","399.71","405.57","393.01","987.79K","0.03%"
"01/24/2022","403.06","398.00","404.75","394.73","1.30M","1.07%"
"01/21/2022","398.81","399.76","407.60","397.82","928.09K","0.35%"
"01/20/2022","397.41","401.49","404.40","396.98","844.12K","-1.06%"
"01/19/2022","401.65","403.05","408.97","401.48","570.16K","0.00%"
"01/18/2022","401.63","403.33","404.00","395.89","774.77K","-0.45%"
"01/14/2022","403.45","397.28","404.00","395.88","936.14K","1.47%"
"01/13/2022","397.61","395.53","399.87","394.37","665.34K","0.53%"
"01/12/2022","395.53","401.32","402.23","393.65","714.84K","-1.27%"
"01/11/2022","400.60","397.70","401.69","395.50","605.03K","-0.41%"
"01/10/2022","402.23","405.00","406.84","399.24","1.02M","0.45%"
"01/07/2022","400.42","398.32","401.15","396.08","908.65K","0.79%"
"01/06/2022","397.27","397.56","399.83","394.40","764.34K","0.58%"
"01/05/2022","394.99","391.04","399.57","390.18","1.07M","-0.50%"
"01/04/2022","396.99","387.54","397.85","387.54","740.69K","2.97%"
"01/03/2022","385.53","386.95","388.07","382.74","662.14K","-0.40%"
"12/31/2021","387.07","384.01","388.21","383.98","414.11K","0.66%"
"12/30/2021","384.53","385.75","387.73","384.20","375.92K","-0.12%"
"12/29/2021","384.99","385.33","386.75","384.22","365.35K","-0.09%"
"12/28/2021","385.33","382.70","387.95","382.01","307.84K","0.29%"
"12/27/2021","384.21","381.49","384.82","381.19","362.21K","0.80%"
"12/23/2021","381.17","380.52","384.17","380.01","610.48K","0.36%"
"12/22/2021","379.81","378.49","381.00","378.49","715.18K","0.35%"
"12/21/2021","378.49","371.43","380.19","370.98","798.29K","2.31%"
"12/20/2021","369.95","376.21","377.17","367.00","860.82K","-1.99%"
"12/17/2021","377.46","379.48","380.54","376.53","1.14M","-0.33%"
"12/16/2021","378.72","380.19","383.07","377.52","721.42K","-0.03%"
"12/15/2021","378.82","376.74","379.66","374.20","672.05K","0.69%"
"12/14/2021","376.22","376.65","382.32","375.48","906.79K","-0.29%"
"12/13/2021","377.33","371.22","378.95","370.90","904.85K","1.69%"
"12/10/2021","371.06","368.20","371.86","366.00","480.30K","0.87%"
"12/09/2021","367.86","362.59","368.35","360.89","753.75K","1.04%"
"12/08/2021","364.09","363.54","367.33","362.36","467.46K","0.39%"
"12/07/2021","362.67","363.13","365.07","360.75","919.23K","-0.35%"
"12/06/2021","363.96","361.22","367.36","360.01","1.10M","1.71%"
"12/03/2021","357.84","352.60","358.16","352.60","746.43K","1.49%"
"12/02/2021","352.57","348.44","355.80","347.87","700.66K","1.90%"
"12/01/2021","345.98","349.62","352.92","345.91","711.99K","-0.81%"
"11/30/2021","348.80","354.11","354.79","348.33","1.28M","-2.13%"
"11/29/2021","356.39","355.32","358.80","352.63","532.84K","0.68%"
"11/26/2021","353.98","352.79","357.29","351.73","524.16K","-2.04%"
"11/24/2021","361.37","364.39","368.30","360.80","607.06K","-0.78%"
"11/23/2021","364.21","363.59","368.25","362.01","776.00K","0.29%"
"11/22/2021","363.15","354.44","365.34","353.33","942.95K","2.84%"
"11/19/2021","353.13","351.63","354.50","347.69","788.99K","0.49%"
"11/18/2021","351.42","354.36","354.36","345.90","1.44M","-0.72%"
"11/17/2021","353.96","355.44","356.77","353.76","784.79K","-0.18%"
"11/16/2021","354.60","360.46","361.23","354.57","801.06K","-1.50%"
"11/15/2021","360.00","360.50","361.59","359.27","961.62K","0.10%"
"11/12/2021","359.65","359.61","360.88","358.38","493.65K","-0.08%"
"11/11/2021","359.94","361.05","361.60","357.00","475.44K","-0.60%"
"11/10/2021","362.10","363.79","366.90","361.37","562.45K","-0.66%"
"11/09/2021","364.52","363.70","365.95","360.63","550.72K","0.34%"
"11/08/2021","363.27","365.00","365.45","360.36","523.93K","-0.30%"
"11/05/2021","364.37","361.00","366.54","358.53","1.11M","2.16%"
"11/04/2021","356.66","353.27","359.54","353.27","988.88K","0.72%"
"11/03/2021","354.11","350.02","354.75","349.50","675.36K","0.26%"
"11/02/2021","353.20","357.00","358.27","350.34","933.46K","-0.46%"
"11/01/2021","354.85","357.00","360.80","352.92","777.79K","-0.66%"
"10/29/2021","357.22","352.00","359.66","352.00","1.35M","-0.40%"
"10/28/2021","358.64","380.56","381.35","354.15","2.01M","-7.60%"
"10/27/2021","388.15","395.16","396.04","387.47","1.01M","-2.12%"
"10/26/2021","396.57","394.61","398.75","392.68","1.59M","-2.47%"
"10/25/2021","406.62","405.62","408.03","403.57","473.89K","0.10%"
"10/22/2021","406.21","403.69","406.31","400.37","523.99K","0.85%"
"10/21/2021","402.77","400.00","403.36","396.97","398.83K","0.47%"
"10/20/2021","400.88","398.74","402.01","397.51","340.31K","0.40%"
"10/19/2021","399.30","395.57","399.33","392.83","445.80K","1.37%"
"10/18/2021","393.89","393.90","396.82","392.54","422.51K","-0.37%"
"10/15/2021","395.36","391.08","396.72","391.08","664.98K","1.39%"
"10/14/2021","389.94","390.30","392.82","388.94","514.73K","0.32%"
"10/13/2021","388.70","389.48","389.92","383.58","671.21K","-0.35%"
"10/12/2021","390.07","392.62","394.65","389.09","715.08K","-0.79%"
"10/11/2021","393.16","390.04","396.58","387.84","790.25K","0.88%"
"10/08/2021","389.72","383.22","390.93","382.02","690.34K","1.83%"
"10/07/2021","382.70","378.00","383.85","378.00","696.19K","1.43%"
"10/06/2021","377.32","368.70","377.47","366.57","840.02K","2.01%"
"10/05/2021","369.88","365.38","371.27","363.80","569.73K","1.15%"
"10/04/2021","365.67","361.65","367.29","361.49","893.85K","1.32%"
"10/01/2021","360.92","361.73","362.89","356.48","587.80K","0.21%"
"09/30/2021","360.15","363.59","364.64","359.89","981.59K","-0.78%"
"09/29/2021","362.98","358.78","366.00","355.81","762.28K","1.31%"
"09/28/2021","358.30","356.71","361.00","356.40","767.23K","0.31%"
"09/27/2021","357.21","356.64","361.33","356.64","613.08K","0.42%"
"09/24/2021","355.70","352.16","357.14","351.62","608.72K","1.37%"
"09/23/2021","350.91","351.09","352.80","348.25","845.24K","0.69%"
"09/22/2021","348.52","347.03","350.47","345.82","585.93K","0.98%"
"09/21/2021","345.14","348.83","350.35","344.89","535.22K","-1.05%"
"09/20/2021","348.81","346.97","351.65","345.16","634.80K","-0.41%"
"09/17/2021","350.24","350.88","355.75","347.02","1.90M","0.17%"
"09/16/2021","349.66","356.76","357.11","349.26","584.29K","-1.71%"
"09/15/2021","355.74","352.01","357.20","351.42","611.53K","1.14%"
"09/14/2021","351.73","355.06","355.82","349.11","848.63K","-0.56%"
"09/13/2021","353.70","355.74","357.55","349.76","647.92K","-0.11%"
"09/10/2021","354.10","357.85","358.11","352.86","669.30K","-0.75%"
"09/09/2021","356.78","360.33","361.79","356.70","1.26M","-1.00%"
"09/08/2021","360.40","358.77","362.49","358.39","560.26K","0.42%"
"09/07/2021","358.88","363.54","365.52","358.57","869.17K","-1.93%"
"09/03/2021","365.93","367.76","368.27","365.43","379.50K","-0.64%"
"09/02/2021","368.30","365.00","368.40","365.00","665.56K","0.91%"
"09/01/2021","364.98","367.89","367.89","364.60","508.35K","-0.74%"
"08/31/2021","367.70","367.37","367.91","364.14","782.26K","0.02%"
"08/30/2021","367.62","364.75","369.30","363.91","541.19K","0.76%"
"08/27/2021","364.84","367.09","368.46","363.55","553.92K","-0.52%"
"08/26/2021","366.76","362.13","367.04","360.78","739.65K","1.13%"
"08/25/2021","362.66","362.95","364.42","361.66","416.65K","-0.03%"
"08/24/2021","362.77","364.45","364.45","362.27","318.77K","-0.04%"
"08/23/2021","362.92","365.00","365.17","362.66","474.41K","-0.02%"
"08/20/2021","363.00","360.21","364.67","359.26","496.00K","0.53%"
"08/19/2021","361.09","362.15","365.00","359.88","468.13K","-0.57%"
"08/18/2021","363.16","366.52","367.53","363.03","411.75K","-1.48%"
"08/17/2021","368.63","369.03","371.76","365.91","924.70K","0.00%"
"08/16/2021","368.62","362.46","368.82","359.55","680.32K","1.52%"
"08/13/2021","363.11","363.88","365.31","362.73","372.11K","-0.21%"
"08/12/2021","363.86","367.35","367.35","361.00","570.40K","-0.61%"
"08/11/2021","366.10","363.80","367.31","362.24","331.20K","0.94%"
"08/10/2021","362.68","360.22","363.03","358.87","642.59K","0.47%"
"08/09/2021","360.99","361.72","361.72","359.70","356.46K","-0.31%"
"08/06/2021","362.11","359.86","362.97","359.86","361.11K","0.95%"
"08/05/2021","358.72","358.65","359.41","357.00","351.32K","0.41%"
"08/04/2021","357.25","362.85","364.00","356.51","641.88K","-1.97%"
"08/03/2021","364.44","361.35","365.61","358.66","666.20K","0.72%"
"08/02/2021","361.84","363.82","367.36","361.71","396.70K","-0.33%"
"07/30/2021","363.02","364.63","366.38","362.21","645.26K","-0.72%"
"07/29/2021","365.66","362.80","369.84","362.80","1.02M","1.54%"
"07/28/2021","360.11","363.47","364.99","359.85","564.71K","-0.58%"
"07/27/2021","362.20","358.52","365.06","358.47","573.12K","1.10%"
"07/26/2021","358.26","357.92","359.43","355.30","715.84K","-0.84%"
"07/23/2021","361.31","360.61","361.70","358.76","478.43K","0.57%"
"07/22/2021","359.26","360.80","361.05","358.29","549.54K","-0.61%"
"07/21/2021","361.46","361.09","363.32","359.89","632.53K","0.41%"
"07/20/2021","359.97","355.64","362.74","355.64","911.35K","1.40%"
"07/19/2021","355.00","361.37","362.32","350.64","866.69K","-2.15%"
"07/16/2021","362.81","365.42","365.98","361.34","778.81K","-0.36%"
"07/15/2021","364.12","362.34","365.72","361.71","491.02K","0.05%"
"07/14/2021","363.94","367.36","368.45","363.62","1.04M","-0.94%"
"07/13/2021","367.39","370.60","373.98","367.29","707.40K","-0.79%"
"07/12/2021","370.33","370.16","372.45","368.29","450.50K","-0.40%"
"07/09/2021","371.82","372.48","373.51","369.38","357.39K","0.51%"
"07/08/2021","369.94","368.90","371.99","367.94","402.73K","-0.36%"
"07/07/2021","371.26","367.34","372.06","365.80","545.55K","0.98%"
"07/06/2021","367.65","368.03","368.44","362.75","603.27K","-0.42%"
"07/02/2021","369.20","367.92","371.06","365.31","338.04K","0.43%"
"07/01/2021","367.62","364.53","367.96","363.39","449.42K","1.15%"
"06/30/2021","363.43","361.30","364.91","361.30","613.86K","0.87%"
"06/29/2021","360.31","369.81","371.24","360.00","1.15M","-2.67%"
"06/28/2021","370.21","373.39","373.39","368.35","564.99K","-0.83%"
"06/25/2021","373.31","369.00","375.41","368.06","2.93M","0.98%"
"06/24/2021","369.68","372.06","372.06","367.54","645.02K","-0.16%"
"06/23/2021","370.28","372.59","372.59","368.11","709.85K","-0.61%"
"06/22/2021","372.57","374.38","374.38","371.07","491.57K","-0.19%"
"06/21/2021","373.29","369.80","374.58","368.40","894.06K","1.66%"
"06/18/2021","367.19","365.92","370.24","365.24","2.39M","-0.41%"
"06/17/2021","368.70","373.24","373.89","366.20","737.02K","-0.94%"
"06/16/2021","372.21","378.18","378.18","371.65","883.38K","-0.74%"
"06/15/2021","375.00","375.40","377.37","373.77","686.96K","0.74%"
"06/14/2021","372.23","372.45","373.09","369.41","865.64K","-0.75%"
"06/11/2021","375.06","373.88","375.55","370.20","636.23K","0.68%"
"06/10/2021","372.51","375.00","375.66","370.90","741.43K","-0.02%"
"06/09/2021","372.60","371.11","372.97","368.64","689.65K","0.40%"
"06/08/2021","371.11","372.04","372.87","368.13","613.30K","-0.20%"
"06/07/2021","371.84","376.40","378.00","370.27","1.13M","-1.50%"
"06/04/2021","377.51","373.83","379.03","372.95","1.32M","3.00%"
"06/03/2021","366.51","367.01","367.38","364.49","779.44K","-0.19%"
"06/02/2021","367.21","365.62","369.69","364.73","495.82K","0.43%"
"06/01/2021","365.62","369.22","370.05","365.23","764.22K","-0.07%"
"05/28/2021","365.87","369.27","370.46","365.48","575.73K","-1.24%"
"05/27/2021","370.46","370.29","371.24","366.02","997.19K","1.02%"
"05/26/2021","366.72","369.33","370.35","365.40","697.12K","-0.88%"
"05/25/2021","369.99","372.53","374.38","369.33","680.32K","-0.59%"
"05/24/2021","372.18","372.70","373.97","368.56","570.84K","0.46%"
"05/21/2021","370.46","372.54","377.02","369.24","682.54K","-0.40%"
"05/20/2021","371.96","371.17","374.30","371.11","786.80K","0.29%"
"05/19/2021","370.90","368.28","371.00","363.52","685.31K","0.62%"
"05/18/2021","368.62","371.87","373.71","368.52","735.95K","-1.14%"
"05/17/2021","372.87","372.50","374.68","371.36","648.93K","0.34%"
"05/14/2021","371.61","371.00","372.90","370.15","757.29K","0.42%"
"05/13/2021","370.06","362.83","372.76","362.54","760.85K","1.90%"
"05/12/2021","363.15","368.62","371.58","363.12","999.89K","-1.40%"
